type,group_year,title,place,year,keyword,playtime,summary,url,thumbnail,,,,,,,,,,
기록영상,1950,"미국해군전함 밸리 포지 (CV45) 탑승 공중 작전;인천에서의 활동(침입),,AIR OPERATIONS ABOARD USS VALLEY FORGE (CV 45) AT SEA OFF KOREA ; ACTIVITIES IN INCHON HARBOR (INVASION), KOREA",미국 NARA,9/1950,"폐허,전함,포격,환자,연기,탱크,포탄,시신",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"한국에 대한 미국 해군 전함의 공중 공격 항공 영상,AERIAL MOTION PICTURES OF NAVY AERIAL STRIKES OVER KOREA FROM USS VALLEY FORGE",미국 NARA,8/29/1950,"전투기,항공뷰,연기",360,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,0,"한국 전쟁. 남한 훈련생, 대구 ; 남한 신병 ; 제 35 여단 사령부에 콜린스 장군,,KOREAN WAR. SOUTH KOREAN TRAINEES, TAEGU ; SOUTH KOREAN RECRUITS ; GENERAL COLLINS AT 35TH REGIMENT CP, KOREA",미국 NARA,,"신체검사,군용차,회의,훈련,행군,소형 화기",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"B-29 이 북한을 습격한다, ; B-29s,북한에 대한 기습 공격,B-29 RAID OVER NORTH KOREA, (BOMB DROP ON FRONTLINE TROOPS SUPPORT MISSION) ; B-29s, FEAF RAIDS ON NORTH KOREA",미국 NARA,8/19/1950,"폭격기,폭격,포탄,항공뷰",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,0,"212_대구 ; 군식당,; 롤 샐러드 ""카터"" ; 마산 전선의 전쟁 ;아킨 장군, 도쿄,일본,KOREAN WAR. TAEGU ; MESS HALL, KOREA ; ROLL SLATED ""CARTER"" ; WAR ON MASAN FRONT ; GENERAL AKIN, TOKYO, JAPAN",미국 NARA,,"군악대,길거리,열차,선박 선원,화재,환자,비행기,초가집,포탄,군용차, 군용트럭,참호,지뢰탐지기",3600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"안동; 크레이그 준장 소총 부대 인원을 인터뷰, 한국 마산에 통신센터 설치하다,KOREAN WAR, ANDONG ; BRIG GEN CRAIG INTERVIEWS MEMBERS OF RIFLE SQUAD AND SETTING UP COMMUNICATIONS CENTER AT CP, MASAN, KOREA",미국 NARA,"8/1/1950,8/22/1950","노동자,화재,행군,통신장비,전봇대, 전선,헬리콥터",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,0,"미국해군전함 산디아오의 조지 클라이머와 , 한국으로 가는 도중 (제2 대대, 제5 해병대),The USS George Clymer at San Diego, California, and en route to Korea (2nd Batallion, 5th Marines)",미국 NARA,,"해군성. 1798-9/18/1947,해군성. 바등 해협 (함모를 호위). 11/14/1945-9/18/1947,국방부 해군성. 미국 해병대. 9/18/1947-,화물선,헬리콥터,한국 전쟁, 1950-1953",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"한국 영토에 선전 전단을 뿌리다 (제5 공군) ; 제5 공군 기지에서 한국 전쟁, 일본,THROWING PROPAGANDA LEAFLETS OVER KOREA TERRITORY (5TH AIR FORCE) ; KOREAN WAR AT THE 5TH AIR FORCE BASE, JAPAN",미국 NARA,"6/30/1950,ca. 1950","조종석,항공뷰,전단,비행기,군용기,포탄,탄약,군용트럭,자동차",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"한국 전쟁 (카톨릭 미사), 대전, 한국 ; 개신교 예배 ; 한국전쟁, 대전, 한국; 한국 전쟁,KOREAN WAR (CATHOLIC MASS), TAEJON, KOREA ; PROTESTANT SERVICES ; KOREAN WAR, TAEJON, KOREA ; KOREAN WAR",미국 NARA,7/4/1950,"교회, 예배, 신부,광장,소형 화기,철로, 열차,기관총,폐허,군용차, 군용트럭,전쟁포로,헌병대",480,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1952,"탱크의 활약, ""A"" CO., 제140 탱크 부대, 제40 사단, 한국,TANKS IN ACTION, ""A"" CO., 140TH TANK BN, 40TH DIV, KOREA",미국 NARA,7/8/1952,"탱크,포격,연기,포탄,통신",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"제3 대대, 제19th 보병 연대, 한국, 서울 지역 ; 유엔 병력 철수, 서울 지역,3rd Batallion, 19th Infantry Regiment, Korea, Seoul Area ; Evacuation of UN Troops, Seoul Area",미국 NARA,"1/5/1951,1/4/1951","행군,송수신기,군용트럭,탱크,화재,연기,부교,기자재",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"F-80 ; 압록강 항공뷰, 한국(CAG)No.3항공기; 한국을 위한 혈액, 도쿄에서 평양, 북한,F-80'S OVER KOREA GASP ; AERIAL VIEWS OF STRIKE MISSIONS OVER YALU RIVER, KOREA BY CAG No. 3 AIRCRAFT ; BLOOD FOR KOREA, FROM TOKYO TO PYONGYANG, N. KOREA",미국 NARA,"10/1/1950,9/21/1950,11/17/1950,11/16/1950","항공뷰,포격,대공 사격,연기,군용기,군용트럭",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"제7 사단, 언기 강 부근 ; 미국 해병대, 울산 바깥의 해병1시단; 유엔이 공격을 시작하다, ,KOREAN WAR, 7TH DIV, VICINITY UNGI RIVER ; US MARINES, FOX CO, 1ST MARINE DIV OUTSIDE OF WONSON ; UN JUMP OFF, KOREA",미국 NARA,"11/5/1950,11/7/1950","항공뷰,비행기,사진사,군용차,천막,행군,탱크,사격,포격",540,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"제5 기갑 연대., 제1 기병 사단, 반격, 가평, 한국 ; 한국군1사단. ; CU, ,5TH CAVALRY REGT., 1ST CAV. DIV., COUNTERATTACK, KAP YONG, KOREA ; 1ST ROK DIV. ; CU, ROK, 5TH CAVALRY REGT., 1ST CAV. DIV., COUNTERATTACK, KAP YONG, KOREA",미국 NARA,4/26/1951,"쌍안경,기관총,사격,탱크,포격,박격포,행군,송수화기",540,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"티비에 나오는 자유 무역항 선원의 정신, 자유무역함 ; 미국해군전함 재취역,,SPIRIT OF FREEPORT CREW ON TV, NEW YORK AND FREEPORT ; RECOMMISSION USS NEW JERSEY, BAYONNE, NJ ; CHURCH SERVICE, HYESANJIN, KOREA ; MANCHURIAN BORDER",미국 NARA,"11/21/1950,11/23/1950","카메라,함대,부두,군중,연설,자동차,군사제,비행기",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"에드워드 아몰드 장군의 진급, 청주,  ; 더글라스 맥아더 김포,제35연대 순찰,영등포,,GEN EDWARD M ALMOND'S PROMOTION, CHUNGJU, KOREA ; GEN DOUGLAS MAC ARTHUR PRESENTATION, KIMPO, KOREA ; 35TH REGT CO PATROL, YONGDONGPO, KOREA",미국 NARA,"2/14/1951,2/13/1951,2/11/1951","자동차,군용차,깃발,수여식,쌍안경,통신기,연기,밭",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"이탈리아 해군을 호위하는 구축함, 버지니아 ; 스웨덴 간호사 ; 캐나다 여단이 떠나다,TRANSFER OF THREE DESTROYER ESCORTS TO ITALIAN NAVY, NORFOLK, VIRGINIA ; SWEDISH NURSES (IN KOREA) ; CANADA'S SPECIAL BRIGADE DEPARTS! MANY FOR KOREA",미국 NARA,1/10/1951,"군악대,연설,깃발,선박,천막,환자,행군,열차",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,0,"유엔군 서울로 진격하다, 수원 남부 10 마일, 한국 ;  수원 남부 4-1/2 마일, 한국 ; 맥아더 장군, ,UN TROOPS ADVANCE TOWARD SEOUL, 10 MILES NORTH OF SUWON, KOREA ; UN TROOPS ADVANCE TOWARD SEOUL, 4-1/2 MILES NORTH OF SUWON, KOREA ; GEN. MACARTHUR, SUWON KOREA",미국 NARA,,"강,부교,군용트럭,배급,책상,쌀,군중",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1949,"크리스마스, ; 피난민, 크리스마스 트리, 서울, 리즈웨이 장군, 특수 근무,,CHRISTMAS, KOREA ; REFUGEES, SEOUL ; LABORERS ; GEN MILBURN, SEOUL ; CHRISTMAS TREE, SEOUL ; TWO MEN OF THE 24TH INF DIV RECEIVE CHRISTMAS GIFTS, KOREA ; GEN RIDGWAY, NEW CG, SEOUL ; SPECIAL SERVICES, TAEGU",미국 NARA,"12/25/1950,12/21/1950,12/23/1950,12/24/1950,12/27/1950,12/28/1950","군용차,배식, 닭고기,피난민,강,다리,군용트럭,크리스마스 트리,기관총,비행기,활주로,특수가방",720,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,0,"제1 해병대 철수, 흥남, 한국 ; 제1 해병대 철수, 하가루 리에서 함흥으로, 장진호 철수,Withdrawal of 1st Marine, Hamhung, Korea ; Withdrawal of 1st Marines, Hagaru-re to Hamhung, North Korea, withdrawal from Chosin Reservoir Area",미국 NARA,,"군용트럭,행군,탱크,천막,군용차,피난민",780,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,0,"풍기 한국군 8사단 붙잡힌 NK 포로; 신호 구축 ; 사망 확인, 대전 ; 귀향 왜관,KOREAN WAR: NK PRISONERS TAKEN BY 8TH ROK DIV NEAR PUNGGI ; 3RD ROK VID, NORTH OF HANGNUNG ; SIGNAL CONSTRUCTION DUTIES, TAEGU ; IDENTIFICATION OF DEAD, TAEJON ; REFUGEES RETURNING HOME, WAEGWAN, KOREA",미국 NARA,,"포로,행군,군용차,초가집,태극기,한국인,전봇대, 전선,피난민,소,철로",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"인천 ; O P 스미스 소장, 해병1사단 도시를 남한에게 넘기다 ; 국회의사당 ; 김포공항,KOREAN WAR. INCHON ; MAJ GEN O P SMITH, 1ST MARINE DIV TRUNING OVER CITY TO S K OFFICIALS ; CAPITOL BUILDING, SEOUL, KOREA ; KIMPO AIRFIELD",미국 NARA,9/1950,"보트,환자,인천,태극기,연설,수여식,탱크,군용차, 군용기,김포,포탄,국회의사당",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"미국해군전함 미주리 탑승 (한국 해안에서 모의 도착) ; ""빅 모"" 탑승, 진주만, ,ABOARD THE USS MISSOURI AT SEA (SIMULATED ARRIVAL OFF COAST OF KOREA) ; ABOARD THE ""BIG MO"", PEARL HARBOR, TH AND AT SEA",미국 NARA,"9/9/1950,9/4/1950","전함,포격,헬리콥터,선원,깃발,레이더,유엔 깃발",480,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"한국 육사, 부산 ; 제24 보병 여단의 LIASON 비행기. ;  중박격포. 제5 기갑연대. 기갑 1사단,KOREAN ARMY GROUND SCHOOL (OCS), PUSAN ; LIASON PLANES OF 24TH INF. DIV., KYONGJU, KOREA ; HEAVY MORTAR CO. 5TH CAV. REGT., 1ST CAV. DIV.",미국 NARA,"9/11/1950,9/10/1950","운동장,시범,발포,사격 ,군용기,항공뷰,이발",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"극동 공군, 오키나와; C-119 , 제314 전투 화물 날개, 일본에서 김포,한국;이타즈케,일본,FAR EAST AIR FORCE, OKINAWA, RYUKYUS ISLANDS ; ABOARD C-119, 314TH COMBAT CARGO WING FROM ASHIYA AB, JAPAN TO KIMPO AB, KOREA ; AT ITAZUKE, JAPAN",미국 NARA,"9/5/1950,9/19/1950,9/20/1950","비행기,활주로,항공뷰,군용트럭,김포 공항,환자,적십자",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"엘런 스미스 한국 부대에 훈장 수여 이승대통령에게 훈장받다,; 리즈웨이, 오키나와,US ADM ALLAN E SMITH DECORATES KOREAN TROOPS AND RECEIVES DECORATION FROM PRES RHEE, CHINHAE, KOREA ; US ADM ALLAN E SMITH DECORATES KOREAN TROOPS AND RECEIVES DECORATION FROM PRES RHEE, CHINHAE (?), KOREA ; ARRIVAL OF LT GEN MATTHEW B RIDGWAY, OKINAWA",미국 NARA,"4/13/1951,5/3/1951","수여식,연설,행진,군악대,깃발,비행기,자동차",540,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"프랭크 밀번 소장, I 군단, 안양,81MM 박격포 ; 제187연대, ; 제35 보병. 한강으로 향하다,,MAJ. GEN. FRANK W. MILBURN, CG, I CORPS, ANYANG, KOREA ; NEW TYPE 81MM MORTAR, ANYANG ; 187TH REGIMENTAL COMBAT TEAM, KOREA ; 35TH INF. GOES TO THE HAN, YONGDONGPO ; ROKs AND 89TH TANK IN FIGHT, YONGDONGPO",미국 NARA,"2/8/1951,2/7/1951,2/10/1951,2/11/1951","박격포,행군,기관총,사격,북한,인공기,한강,다리,전쟁포로,탱크",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"리지웨이, 양평 ; , 흥남 ; 주한 군사 고문단,; 24 사단,; 레벤 C 엘런 소장, 대구, 서울, ,GEN MATTHEW B RIDGWAY, YONGPYANG, KOREA ; EVACUATION, HUNGNAM ; KMAG, MUNSAN, KOREA ; LT GEN MATTHEW B RIDGWAY, 24TH DIV, KOREA ; MAJ GEN LEVEN C ALLEN, TAEGU, KOREA ; LT GEN MATTHEW B RIDGWAY, LOCATION UNKNOWN ; SEOUL, KOREA",미국 NARA,"12/21/1950,12/28/1950,12/23/1950,12/29/1950,12/16/1950,12/18/1950,12/24/1950,12/20/1950,12/28/1950","군용기,군악대,보트,부두,깃발,선박,비행기,군용차,천막,사진사",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"마셜 국방장관 북대서양 국방위원회 제4차 개회식,; 한국 아몬드 장군에 경의,SECRETARY OF DEFENSE GEORGE C MARSHALL'S ADDRESS AT OPENING OF FOURTH MEETING OF THE NORTH ATLANTIC DEFENSE COMMITTEE, DEPARTMENTAL AUDITORIUM, WASHINGTON, D.C. ; KOREANS PAY TRIBUTE TO GEN EDWARD M ALMOND, HAMHUNG, KOREA",미국 NARA,10/26/1950,"자동차,회의,행렬,태극기,유엔국기,연설,군중,군용기,군악대",360,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1952,"압록강 댐 공격,YALU RIVER DAM STRIKES",미국 NARA,6/26/1952,"압록 지앙강 (중국과 한국),해군성. 복서 (항공모함). 4/16/1945-9/18/1947,비행기,카메라,군기지",300,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1953,"티본 고지에 대한 에어그라운드 공격,AIR-GROUND STRIKE ON T-BONE HILL",미국 NARA,1/25/1953,"공군 이등병,공중 폭격,위장(군사학),전투,회담,발포,군항공기,탱크 (군사학),샌드백,계곡,기관총,포병",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1952,"미국해군전함 컨솔레이션(AH-15) 부상자 헬리콥터 피난,HELICOPTER EVACUATION OF WOUNDED TO USS CONSOLATION (AH-15)",미국 NARA,1/7/1952,"아프리카계 미국인,항공 조종사,앰뷸런스,헬리콥터,전쟁 상해,군병원,병과 부상에 대한 전시구조,군 헬리콥터,경비대",480,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"B-29 폭격,B-29 Bomb Strike",미국 NARA,10/8/1951,"한국,B-29 폭격기",60,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"제1 해병 사단 시상 수여 (PROJ. 86-5,PRESENTATION OF AWARDS 1ST MARINE DIVISION (PROJ. 86-5",미국 NARA,11/23/1951,"판문점(한국),의회와 협약,해병대,육군 장교,경비대,퍼플 하트, 실버 스타(medal)",300,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"104번 전투 단신 : 한국 전쟁,Combat Bulletin Number 104 : Korean War",미국 NARA,1950,"군용차,행진,환자,비행기,공중보급,군용기,헬리콥터,적십자,도쿄군병원,화물실 분리식 수송기",1260,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"미국해군전함 프린스턴 (CV-37) 차단폭격,INTERDICTION BOMBING USS PRINCETON (CV-37)",미국 NARA,4/1/1951,"국방부. 해군성. 프린스턴 (항공모함). 9/18/1947-3/2/1959,비행기,탄약,폭탄,로켓 (대포),선박",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1953,"사진총 푸티지 MIG Kills,Gun Camera Footage of MIG Kills",미국 NARA,3/1953,"항공뷰,포격,포격,비행기",540,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,0,"미국해군전함 필리핀 파다 (CV-47)에서 비행기 이륙; 비행기 대형; 기동 부대,PLANE TAKE-OFFS FROM THE USS PHILIPPINE SEA (CV-47); PLANE FORMATIONS; TASK FORCE",미국 NARA,,"해군성. 필리핀 바다 (항공모함). 5/11/1946-9/18/1947,비행기,대공포,강,군 기동부대,폭풍 해일",360,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"군사 묘지,MILITARY CEMETERY",미국 NARA,ca. 1950,"군사묘지,행진,군트럭,탱크,선박,보트",420,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"장진호 전투 그들 방식대로 싸운 후 수송선상 제1해병사단의 제5, 제7 연대의 잔유,REMNANTS OF THE 5TH AND 7TH REGIMENTS OF THE FIRST MARINE DIVISION ABOARD TRANSPORTS, AFTER FIGHTING THEIR WAY FROM CHOSIN RESERVOIR",미국 NARA,12/11/1950,"선박,군용트럭,철로,탱크,자동차",360,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"미국해군전함 프린스턴 (CV-37) 차단폭격,INTERDICTION BOMBING USS PRINCETON (CV-37)",미국 NARA,4/1/1951,"국방부 해군성 프린스턴(항공모함). 9/18/1947-3/2/1959,지도,항공 조종사,항공모함,비행기,전함,카메라,구축함 (군함),해군 장교,선박",720,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"전쟁의 하루,ONE DAY OF WAR",미국 NARA,6/25/1951,"국방부 육군성. 미육군 워싱턴 군관구. 미육군 군악대. 7/1/1971-,밴드 (음악),퍼레이드,철로,선박,군인,트럭,영국인,지프차",360,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"포로 심문, 한국군8군단, CP,INTERROGATION OF PRISONER, 8TH ROK DIV, CP",미국 NARA,8/16/1951,"전쟁포로,지도,대포,포격,송수화기,기관총,사격",540,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"기념일 광경, 제1 연대, 제1 해병사단,ANNIVERSARY SCENES, 1ST REGT, 1ST MARINE DIV",미국 NARA,6/25/1951,"양강도(한국),불도저,카드게임,탱크,이발,환자,빨래,사격,화재진화,군행사",480,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"후퇴,EVACUATION",미국 NARA,12/1950,"영포(한국),항공뷰,비행기,환자,트럭,이륙,착륙",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"대포 폭발 477고지,ARTILLERY BLASTING HILL NO 477",미국 NARA,10/4/1951,"산,연기,소형화기,참호,들판,카드게임",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,0,"필리핀 부대,PHILLIPINE TROOPS",미국 NARA,,"창원(한국),차량정비,천막,집합,행진,군악대,군사제,사진사,카드게임",780,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"한국군 8군단 한국 대통령 부대표장을 받다,한국군8군단CP,EIGHTH ROK RECEIVES KOREAN PRESIDENTIAL UNIT CITATION, EIGHTH ROK CP",미국 NARA,8/13/1951,"태극기 ,군악단,군용기,사진사,수여식,상장,수색,전쟁포로",480,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"흥남 이야기,THE HUNGNAM STORY",미국 NARA,1950,"휴식,전투기,행군,바주카,동상,군용차,송수화기,폭격, 폭발,활주로,탱크",660,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"중국인에게 살해당한 미국 포로,US PRISONERS KILLED BY CHINESE",미국 NARA,4/22/1951,"춘천(한국),탱크,사격,군용트럭,피난민,포격,기관총,전쟁포로,수색,통조림",540,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1950,"항공 철수,AIR EVACUATION",미국 NARA,12/16/1950,"흥남시(한국),비행기,군용트럭,출항,폭발,연기,불,선박,노숙,피난민",600,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
기록영상,1951,"평화 회담,PEACE TALKS",미국 NARA,11/28/1951,"판문점(한국),군용차,천막,사진사,영상촬영기사,자동차,헬리콥터,착륙,전봇대,배전기사",720,없음," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
